date,price,ma20,margin_amount_100m,margin_pct,zone,hot,low_or_depressed,below_ma20_3w,above_ma20,reentry_armed,position,shares,cash,equity,event
2016-09-04,100.28104432058329,94.13712151234009,1351.39886,0.2692307692307692,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2951897.3479343643,
2016-09-11,100.64359328775821,94.64256782852833,1350.69425,0.25961538461538464,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2962569.4280064334,
2016-09-18,99.2659072124935,95.19373068521158,1333.23968,0.21153846153846154,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,2922015.52373257,
2016-09-25,104.26908295950741,96.13114083180213,1336.81282,0.22115384615384615,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,3069290.228727126,
2016-10-02,102.89139688424271,97.03906071484325,1333.36369,0.22115384615384615,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,3028736.3244532626,
2016-10-09,103.9065339923325,97.93685575477664,1344.67088,0.2692307692307692,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,3058618.148655057,
2016-10-16,103.61649481859256,98.63392246410345,1310.69001,0.14423076923076922,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3050080.484597401,
2016-10-23,105.28422006759719,99.31768097353762,1308.96066,0.14423076923076922,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3099172.05292892,
2016-10-30,105.28422006759719,99.908326297012,1304.29633,0.11538461538461539,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3099172.05292892,
2016-11-06,102.9639066776777,100.46890658418404,1277.06699,0.04807692307692308,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3030870.7404676764,
2016-11-13,101.586220602413,101.02864681887118,1253.64776,0.009615384615384616,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,2990316.836193813,
2016-11-20,102.09378915645789,101.38814506912719,1265.86395,0.028846153846153848,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3005257.74829471,
2016-11-27,103.47147523172258,101.85592166336019,1275.41344,0.0673076923076923,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3045811.652568573,
2016-12-04,103.25394585141764,102.11227031112607,1296.24299,0.10576923076923077,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3039408.404525332,
2016-12-11,106.08182779538203,102.45271263396106,1300.03493,0.1346153846153846,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3122650.6290874723,
2016-12-18,104.84916130698728,102.72462435934226,1317.63223,0.25961538461538464,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,3086365.5568424365,
2016-12-25,102.31131853676284,102.79350866310547,1329.8301,0.28846153846153844,low,False,True,False,False,False,HOLD,29436.244585742406,0.0,3011660.9963379516,
2017-01-01,104.12406337263744,102.90952433260145,1323.36087,0.27884615384615385,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,3065021.396698298,
2017-01-08,105.35672986103219,103.15968311995216,1322.09997,0.27884615384615385,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,3101306.468943334,
2017-01-15,105.28422006759719,103.34095760353962,1314.3303,0.25,low,False,True,False,True,False,HOLD,29436.244585742406,0.0,3099172.05292892,
2017-01-22,104.63163192668235,103.55848698384457,1306.55216,0.19230769230769232,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3079962.3087991956,
2017-01-29,106.29935717568696,103.84127517824099,1285.15578,0.08653846153846154,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3129053.877130714,
2017-02-05,105.6467690347721,104.16031826935493,1304.47512,0.19230769230769232,depressed,False,True,False,True,False,HOLD,29436.244585742406,0.0,3109844.133000989,
2017-02-12,108.08091064790518,104.35090965377483,1341.45421,0.41346153846153844,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,3181496.1208815076,
2017-02-19,109.12015017336581,104.66234731823099,1383.31589,0.5865384615384616,neutral,False,False,False,True,False,HOLD,29436.244585742406,0.0,3212087.429736138,
2017-02-26,108.6005304106355,104.89704713914614,1394.52499,0.625,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3196791.7753088227,
2017-03-05,107.04167112244455,105.06830595433874,1408.57726,0.6634615384615384,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3150904.812026878,
2017-03-12,106.89320833309304,105.14875536761353,1420.12082,0.6923076923076923,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3146534.625047645,
2017-03-19,109.8624641201234,105.37766757023982,1418.78773,0.6923076923076923,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3233938.364632302,
2017-03-26,110.2336210935022,105.74115329103105,1441.18112,0.7211538461538461,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3244863.832080384,
2017-04-02,109.41707575206885,106.13269604851385,1434.42079,0.7115384615384616,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3220827.8036946035,
2017-04-09,110.0109269094749,106.52855293616469,1445.35359,0.7403846153846154,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3238308.5516115343,
2017-04-16,109.19438156804156,106.81469825298066,1429.09149,0.7115384615384616,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3214272.523225754,
2017-04-23,109.12015017336581,107.10800846907804,1426.29978,0.7115384615384616,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3212087.429736138,
2017-04-30,110.67900946155675,107.3378675523868,1432.42962,0.7307692307692307,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3257974.3930180822,
2017-05-07,111.56978619766586,107.67389879692072,1432.60869,0.7403846153846154,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3284195.5148934796,
2017-05-14,113.27710827520832,108.222188283843,1411.21345,0.6730769230769231,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3334452.6651546573,
2017-05-21,112.60902572312648,108.64643640136744,1419.48197,0.7115384615384616,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3314786.8237481094,
2017-05-28,114.24211640599319,109.09070572861549,1408.35117,0.6634615384615384,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3362858.880519671,
2017-06-04,114.91019895807503,109.57200467313939,1420.66273,0.7403846153846154,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3382524.721926219,
2017-06-11,115.80097569418413,110.13047186151448,1425.04053,0.75,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3408745.8438016158,
2017-06-18,115.35558732612958,110.58328336903662,1429.19074,0.7788461538461539,high,False,False,False,True,False,HOLD,29436.244585742406,0.0,3395635.2828639173,
2017-06-25,118.32484311315994,111.217187072956,1444.60504,0.8365384615384616,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3483039.022448574,
2017-07-02,119.36408263862057,111.78134567249178,1458.7014,0.8942307692307693,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3513630.331303204,
2017-07-09,118.69600008653873,112.2601381681504,1463.00719,0.9038461538461539,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3493964.489896656,
2017-07-16,121.8137186629206,112.92079758076468,1454.81508,0.8557692307692307,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3585738.4164605453,
2017-07-23,121.88795005759636,113.66311152752228,1458.27934,0.9038461538461539,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3587923.5099501614,
2017-07-30,121.88795005759636,114.41284861374743,1467.78519,0.9519230769230769,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3587923.5099501614,
2017-08-06,123.31047527325627,115.08524917140407,1496.80282,0.9807692307692307,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3629797.310127713,
2017-08-13,121.6633408130185,115.6567351573799,1478.75311,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3581311.8572905487,
2017-08-20,121.51360131663324,116.26156143560812,1478.7516,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3576904.0888508065,
2017-08-27,123.83456351060467,116.9527432656646,1500.53568,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3645224.499666811,
2017-09-03,124.28378199976042,117.70721328725054,1561.07144,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3658447.8049860373,
2017-09-10,123.83456351060467,118.44293395411248,1598.70544,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3645224.499666811,
2017-09-17,123.31047527325627,119.07450724469746,1635.99049,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3629797.310127713,
2017-09-24,122.18742905036687,119.60538938733251,1647.7547,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3596739.0468296465,
2017-10-01,121.58847106482587,120.02095752681339,1627.9544,0.9807692307692307,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3579107.973070678,
2017-10-08,122.93612653229313,120.53731256727174,1650.5102,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3618777.889028357,
2017-10-15,125.85604671180558,121.11800908256234,1660.63591,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3704729.3736033305,
2017-10-22,126.60474419373185,121.70273634434518,1656.31191,0.9903846153846154,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3726768.2158020413,
2017-10-29,126.23039545276872,122.2242073322744,1649.19399,0.9711538461538461,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3715748.794702686,
2017-11-05,126.82935343830974,122.7978956378834,1675.60667,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3733379.868461655,
2017-11-12,126.60474419373185,123.21189069191203,1683.00872,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3726768.2158020413,
2017-11-19,126.30526520096134,123.55894982002903,1676.65702,0.9903846153846154,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3717952.6789225573,
2017-11-26,127.50318117204338,123.9993088743043,1723.46917,1.0,hot,True,False,False,True,False,HOLD,29436.244585742406,0.0,3753214.826440495,
2017-12-03,123.6848240142194,124.09286414186923,1748.71221,1.0,hot,True,False,False,False,False,HOLD,29436.244585742406,0.0,3640816.731227068,
2017-12-10,121.13925257567011,124.05542926777291,1716.22754,0.9807692307692307,hot,True,False,False,False,False,HOLD,29436.244585742406,0.0,3565884.667751451,
2017-12-17,121.4387315684406,124.0329683433151,1727.6372,0.9903846153846154,hot,True,False,True,False,False,CASH,0.0,3574700.204630935,3574700.204630935,SELL_HOT_AND_3W_BELOW_MA20
2017-12-24,121.7382105612111,123.95435510771287,1737.99581,0.9903846153846154,hot,True,False,True,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2017-12-31,123.01099628048578,124.02173788108624,1729.97211,0.9807692307692307,hot,True,False,True,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-01-07,125.40682822264982,124.21639922638705,1749.68827,1.0,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-01-14,125.9309164599982,124.32121687385674,1743.7132,0.9807692307692307,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-01-21,130.49797109974844,124.63192632885614,1751.83976,1.0,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-01-28,131.02205933709683,124.99130112018074,1768.97579,1.0,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-02-04,130.4076534316474,125.3461600281003,1761.31621,0.9903846153846154,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-02-11,121.42196706444906,125.30788692880442,1621.12614,0.7980769230769231,high,False,False,False,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-02-18,122.42037666080444,125.34948220860333,1610.86972,0.7884615384615384,high,False,False,False,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-02-25,125.95321061713881,125.5003364128456,1632.40924,0.8076923076923077,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-03-04,124.64759806805873,125.43991398065828,1661.32038,0.8653846153846154,hot,True,False,False,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-03-11,127.2588231662189,125.47261792928263,1678.02736,0.8846153846153846,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-03-18,128.87163866802373,125.60468009004539,1703.85029,0.8942307692307693,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-03-25,126.10681209350118,125.56855302280496,1697.18533,0.8846153846153846,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-04-01,127.41242464258129,125.60893704524742,1734.98067,0.9326923076923077,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-04-08,125.185203235327,125.55293394696571,1741.23896,0.9423076923076923,hot,True,False,False,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-04-15,126.72121799895064,125.51383578831107,1759.23446,0.9807692307692307,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-04-22,124.03319216260925,125.53125419573055,1779.85863,1.0,hot,True,False,False,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-04-29,121.65236927899262,125.55691003089669,1733.07467,0.8942307692307693,hot,True,False,False,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-05-06,121.26836558808671,125.548391731879,1748.61114,0.9326923076923077,hot,True,False,True,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-05-13,125.33880471168935,125.72842143940291,1740.22906,0.9038461538461539,hot,True,False,True,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-05-20,124.34039511533399,125.79489138114532,1785.09622,1.0,hot,True,False,True,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-05-27,125.72280840259526,125.8106903901426,1812.40187,1.0,hot,True,False,True,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-06-03,124.95480102078344,125.76188461818185,1842.03965,1.0,hot,True,False,True,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-06-10,126.79801873713181,125.57688700005103,1876.75238,1.0,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-06-17,125.87640987895763,125.31960452714407,1924.16485,1.0,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-06-24,124.64759806805873,125.03160175896464,1911.89672,0.9903846153846154,hot,True,False,False,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-07-01,125.10840249714582,125.21592353059945,1889.09897,0.9807692307692307,hot,True,False,False,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-07-08,124.34039511533399,125.31192445332594,1841.65985,0.9519230769230769,hot,True,False,True,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-07-15,128.02683054803072,125.41560544987055,1845.13987,0.9615384615384616,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-07-22,130.0236497407415,125.68440803350468,1835.80754,0.9326923076923077,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-07-29,132.73408913378853,125.95817133188316,1839.62739,0.9326923076923077,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-08-05,132.50176575724163,126.13967768634404,1839.54261,0.9230769230769231,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-08-12,132.73408913378853,126.47104153835842,1826.78851,0.9038461538461539,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-08-19,129.55900298764772,126.57837045561173,1758.21691,0.8365384615384616,hot,True,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-08-26,131.34014887450718,126.88611773757077,1735.20866,0.75,high,False,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-09-02,134.67011727167926,127.28356270120716,1729.68946,0.7115384615384616,high,False,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-09-09,133.81826489100735,127.77281633762709,1688.20405,0.6538461538461539,high,False,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-09-16,133.97314714203858,128.38885523077937,1612.77616,0.5096153846153846,neutral,False,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-09-23,134.515235020648,129.05119870240748,1589.31884,0.4807692307692308,neutral,False,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-09-30,134.59267614616363,129.51389227413114,1590.40937,0.4807692307692308,neutral,False,False,False,True,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-10-07,129.2492384855852,129.7593344426437,1538.12488,0.4519230769230769,neutral,False,False,False,False,False,CASH,0.0,3574700.204630935,3574700.204630935,
2018-10-14,123.98324195052241,129.6723561200401,1366.14006,0.17307692307692307,depressed,False,True,False,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-10-21,122.82162506778796,129.5656973223903,1310.91994,0.10576923076923077,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-10-28,116.7812172775689,129.06485724941214,1282.98876,0.04807692307692308,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-11-04,121.8148904360848,128.86178127726853,1248.13244,0.009615384615384616,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-11-11,120.49839130231909,128.65432093898153,1245.26878,0.009615384615384616,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-11-18,119.1818921685534,128.35799542255194,1242.80621,0.009615384615384616,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-11-25,116.70377615205325,127.97616447438789,1249.05978,0.038461538461538464,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-12-02,118.87212766649088,127.5184293303109,1255.98992,0.04807692307692308,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-12-09,116.85865840308452,126.86017976342805,1282.86154,0.057692307692307696,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-12-16,116.70377615205325,126.05866411434128,1285.07471,0.07692307692307693,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-12-23,115.92936489689696,125.23004407132404,1281.93171,0.057692307692307696,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2018-12-30,116.93609952860015,124.44014459106464,1263.72734,0.057692307692307696,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
2019-01-06,111.82498524456862,123.55344370391067,1261.54638,0.057692307692307696,depressed,False,True,True,False,True,CASH,0.0,3574700.204630935,3574700.204630935,
